0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
03/15/2021,17:00:00,57.15833,276.0370091695768,38.18478864720005,4.55,1013.0,0.25
03/15/2021,18:00:00,4.783333,,,1.975,1013.0,0.25
03/15/2021,19:00:00,0.5,,,-0.15,1013.0,0.25
03/15/2021,20:00:00,,,,0.6833333,1013.0,0.25
03/15/2021,21:00:00,,,,1.091667,1013.0,0.25
03/15/2021,22:00:00,,,,0.8833333,1013.0,0.25
03/15/2021,23:00:00,,,,0.3916667,1013.0,0.25
03/16/2021,00:00:00,,,,0.575,1013.0,0.25
03/16/2021,01:00:00,,,,0.65,1013.0,0.25
03/16/2021,02:00:00,,,,0.625,1013.0,0.25
03/16/2021,03:00:00,,,,0.5083333,1013.0,0.25
03/16/2021,04:00:00,,,,0.425,1013.0,0.25
03/16/2021,05:00:00,,,,0.4416667,1013.0,0.25
03/16/2021,06:00:00,1.145455,0.0,1.145455,0.2916667,1013.0,0.25
03/16/2021,07:00:00,8.0,0.0,8.0,0.35,1013.0,0.25
03/16/2021,08:00:00,24.43333,0.0,24.43333,0.7916667,1013.0,0.25
03/16/2021,09:00:00,40.98333,0.0,40.98333,1.333333,1013.0,0.25
03/16/2021,10:00:00,42.21667,0.0,42.21667,1.516667,1013.0,0.25
03/16/2021,11:00:00,60.63334,0.0,60.63334,2.408333,1013.0,0.25
03/16/2021,12:00:00,81.59167,0.0,81.59167,3.25,1013.0,0.25
03/16/2021,13:00:00,127.1167,0.0,127.1167,3.291667,1013.0,0.25
03/16/2021,14:00:00,108.75,0.0,108.75,3.891667,1013.0,0.25
03/16/2021,15:00:00,112.025,0.0,112.025,4.075,1013.0,0.25
03/16/2021,16:00:00,58.29166,0.0,58.29166,3.4,1013.0,0.25
03/16/2021,17:00:00,35.00833,91.35411451953772,28.32502753054925,3.108333,1013.0,0.25
03/16/2021,18:00:00,4.091667,,,1.691667,1013.0,0.25
03/16/2021,19:00:00,0.5,,,0.7083333,1013.0,0.25
03/16/2021,20:00:00,,,,1.033333,1013.0,0.25
03/16/2021,21:00:00,,,,1.041667,1013.0,0.25
03/16/2021,22:00:00,,,,0.8583333,1013.0,0.25
03/16/2021,23:00:00,,,,0.75,1013.0,0.25
03/17/2021,00:00:00,,,,0.5,1013.0,0.25
03/17/2021,01:00:00,,,,0.35,1013.0,0.25
03/17/2021,02:00:00,,,,0.2583334,1013.0,0.25
03/17/2021,03:00:00,,,,0.1083333,1013.0,0.25
03/17/2021,04:00:00,,,,-0.08333334,1013.0,0.25
03/17/2021,05:00:00,,,,-0.08333334,1013.0,0.25
03/17/2021,06:00:00,0.6727273,0.0,0.6727273,-0.06666667,1013.0,0.25
03/17/2021,07:00:00,2.95,0.0,2.95,0.4833333,1013.0,0.25
03/17/2021,08:00:00,6.191667,0.0,6.191667,1.275,1013.0,0.25
03/17/2021,09:00:00,37.2,0.0,37.2,2.316667,1013.0,0.25
03/17/2021,10:00:00,80.48334,0.0,80.48334,3.108333,1013.0,0.25
03/17/2021,11:00:00,81.09167,0.0,81.09167,2.116667,1013.0,0.25
03/17/2021,12:00:00,129.6167,0.0,129.6167,4.1,1013.0,0.25
03/17/2021,13:00:00,156.6417,0.0,156.6417,3.933333,1013.0,0.25
03/17/2021,14:00:00,219.825,16.375561167724637,211.42250596538753,6.966667,1013.0,0.25
03/17/2021,15:00:00,158.9,17.451763502916112,152.03912738487514,7.25,1013.0,0.25
03/17/2021,16:00:00,51.26667,0.0,51.26667,3.475,1013.0,0.25
03/17/2021,17:00:00,33.1,67.28385364723377,27.88067415901235,3.166667,1013.0,0.25
03/17/2021,18:00:00,2.925,,,1.3,1013.0,0.25
03/17/2021,19:00:00,0.4,,,0.3666667,1013.0,0.25
03/17/2021,20:00:00,,,,-0.1833333,1013.0,0.25
03/17/2021,21:00:00,,,,-0.225,1013.0,0.25
03/17/2021,22:00:00,,,,-0.9833333,1013.0,0.25
03/17/2021,23:00:00,,,,-1.575,1013.0,0.25
03/18/2021,00:00:00,,,,-2.125,1013.0,0.25
03/18/2021,01:00:00,,,,-2.116667,1013.0,0.25
03/18/2021,02:00:00,,,,-1.725,1013.0,0.25
03/18/2021,03:00:00,,,,-2.108333,1013.0,0.25
03/18/2021,04:00:00,,,,-1.875,1013.0,0.25
03/18/2021,05:00:00,,,,-1.916667,1013.0,0.25
03/18/2021,06:00:00,2.027273,0.0,2.027273,-2.058333,1013.0,0.25
03/18/2021,07:00:00,14.275,0.0,14.275,-1.416667,1013.0,0.25
03/18/2021,08:00:00,63.35,0.0,63.35,0.775,1013.0,0.25
03/18/2021,09:00:00,112.2333,0.0,112.2333,3.633333,1013.0,0.25
03/18/2021,10:00:00,133.825,0.0,133.825,2.933333,1013.0,0.25
03/18/2021,11:00:00,132.0667,0.0,132.0667,2.758333,1013.0,0.25
03/18/2021,12:00:00,147.2417,0.0,147.2417,4.008333,1013.0,0.25
03/18/2021,13:00:00,115.175,0.0,115.175,3.1,1013.0,0.25
03/18/2021,14:00:00,73.66666,0.0,73.66666,2.441667,1013.0,0.25
03/18/2021,15:00:00,83.98333,0.0,83.98333,2.408333,1013.0,0.25
03/18/2021,16:00:00,47.86666,0.0,47.86666,2.175,1013.0,0.25
03/18/2021,17:00:00,28.81667,10.394594718950279,27.96456786851001,1.7,1013.0,0.25
03/18/2021,18:00:00,5.741667,,,-0.475,1013.0,0.25
03/18/2021,19:00:00,0.5,,,-2.458333,1013.0,0.25
03/18/2021,20:00:00,,,,-2.65,1013.0,0.25
03/18/2021,21:00:00,,,,-2.633333,1013.0,0.25
03/18/2021,22:00:00,,,,-2.041667,1013.0,0.25
03/18/2021,23:00:00,,,,-1.525,1013.0,0.25
03/19/2021,00:00:00,,,,-2.133333,1013.0,0.25
03/19/2021,01:00:00,,,,-2.783333,1013.0,0.25
03/19/2021,02:00:00,,,,-3.075,1013.0,0.25
03/19/2021,03:00:00,,,,-4.45,1013.0,0.25
03/19/2021,04:00:00,,,,0.5916665,1013.0,0.25
03/19/2021,05:00:00,,,,-5.791667,1013.0,0.25
03/19/2021,06:00:00,2.608333,0.0,2.608333,-6.266666,1013.0,0.25
03/19/2021,07:00:00,24.81667,0.0,24.81667,-1.375,1013.0,0.25
03/19/2021,08:00:00,62.05833,0.0,62.05833,2.55,1013.0,0.25
03/19/2021,09:00:00,134.7833,0.0,134.7833,4.1,1013.0,0.25
03/19/2021,10:00:00,93.33334,0.0,93.33334,3.458333,1013.0,0.25
03/19/2021,11:00:00,169.6167,0.7431945898640191,169.13828576801941,4.166667,1013.0,0.25
03/19/2021,12:00:00,79.15833,0.0,79.15833,1.733333,1013.0,0.25
03/19/2021,13:00:00,88.84167,0.0,88.84167,1.216667,1013.0,0.25
03/19/2021,14:00:00,113.3917,0.0,113.3917,1.791667,1013.0,0.25
03/19/2021,15:00:00,83.33333,0.0,83.33333,-0.1083333,1013.0,0.25
03/19/2021,16:00:00,74.875,0.0,74.875,0.925,1013.0,0.25
03/19/2021,17:00:00,36.375,66.35656294326436,30.64385895809332,0.875,1013.0,0.25
03/19/2021,18:00:00,2.908333,,,-0.375,1013.0,0.25
03/19/2021,19:00:00,0.35,,,-0.8666667,1013.0,0.25
03/19/2021,20:00:00,,,,-1.125,1013.0,0.25
03/19/2021,21:00:00,,,,-1.225,1013.0,0.25
03/19/2021,22:00:00,,,,-2.183333,1013.0,0.25
03/19/2021,23:00:00,,,,-2.566667,1013.0,0.25
03/20/2021,00:00:00,,,,-3.416667,1013.0,0.25
03/20/2021,01:00:00,,,,-3.891667,1013.0,0.25
03/20/2021,02:00:00,,,,-5.166667,1013.0,0.25
03/20/2021,03:00:00,,,,-6.325,1013.0,0.25
03/20/2021,04:00:00,,,,-6.075,1013.0,0.25
03/20/2021,05:00:00,,,,-4.633333,1013.0,0.25
03/20/2021,06:00:00,2.216667,0.0,2.216667,-5.216667,1013.0,0.25
03/20/2021,07:00:00,16.83333,0.0,16.83333,-4.508333,1013.0,0.25
03/20/2021,08:00:00,50.44167,0.0,50.44167,-0.5583333,1013.0,0.25
03/20/2021,09:00:00,178.0083,5.54163604878368,175.1810353721418,2.925,1013.0,0.25
03/20/2021,10:00:00,130.225,0.0,130.225,1.391667,1013.0,0.25
03/20/2021,11:00:00,264.8833,19.842577263511576,252.0018300997349,2.825,1013.0,0.25
03/20/2021,12:00:00,286.6667,21.009486556926827,272.9494436816972,2.091667,1013.0,0.25
03/20/2021,13:00:00,343.675,103.07349521087424,280.65349038390565,2.875,1013.0,0.25
03/20/2021,14:00:00,254.9583,29.501051256588404,239.39483448076385,3.675,1013.0,0.25
03/20/2021,15:00:00,216.75,78.90224737389617,184.6349812392886,3.491667,1013.0,0.25
03/20/2021,16:00:00,103.4583,20.1413029304879,98.26110230211417,3.258333,1013.0,0.25
03/20/2021,17:00:00,38.51667,69.90442026961611,32.172757571172646,1.133333,1013.0,0.25
03/20/2021,18:00:00,7.5,,,-0.15,1013.0,0.25
03/20/2021,19:00:00,0.45,,,-1.108333,1013.0,0.25
03/20/2021,20:00:00,,,,-1.025,1013.0,0.25
03/20/2021,21:00:00,,,,-1.091667,1013.0,0.25
03/20/2021,22:00:00,,,,-1.183333,1013.0,0.25
03/20/2021,23:00:00,,,,-1.25,1013.0,0.25
03/21/2021,00:00:00,,,,-2.716667,1013.0,0.25
03/21/2021,01:00:00,,,,-3.025,1013.0,0.25
03/21/2021,02:00:00,,,,-2.533333,1013.0,0.25
03/21/2021,03:00:00,,,,-2.558333,1013.0,0.25
03/21/2021,04:00:00,,,,-2.166667,1013.0,0.25
03/21/2021,05:00:00,0.4,,,-1.791667,1013.0,0.25
03/21/2021,06:00:00,2.366667,0.0,2.366667,-1.566667,1013.0,0.25
03/21/2021,07:00:00,14.91667,0.0,14.91667,-1.175,1013.0,0.25
03/21/2021,08:00:00,33.475,0.0,33.475,-0.575,1013.0,0.25
03/21/2021,09:00:00,38.45,0.0,38.45,0.1083333,1013.0,0.25
03/21/2021,10:00:00,39.03333,0.0,39.03333,0.6583334,1013.0,0.25
03/21/2021,11:00:00,66.33334,0.0,66.33334,1.608333,1013.0,0.25
03/21/2021,12:00:00,75.98333,0.0,75.98333,2.55,1013.0,0.25
03/21/2021,13:00:00,77.29166,0.0,77.29166,3.116667,1013.0,0.25
03/21/2021,14:00:00,75.91666,0.0,75.91666,3.258333,1013.0,0.25
03/21/2021,15:00:00,67.95834,0.0,67.95834,4.133333,1013.0,0.25
03/21/2021,16:00:00,38.86666,0.0,38.86666,3.25,1013.0,0.25
03/21/2021,17:00:00,12.14167,0.0,12.14167,2.425,1013.0,0.25
03/21/2021,18:00:00,5.1,,,2.241667,1013.0,0.25
03/21/2021,19:00:00,0.4,,,1.433333,1013.0,0.25
03/21/2021,20:00:00,,,,1.341667,1013.0,0.25
03/21/2021,21:00:00,,,,0.9,1013.0,0.25
03/21/2021,22:00:00,,,,0.9583333,1013.0,0.25
03/21/2021,23:00:00,,,,0.7,1013.0,0.25
03/22/2021,00:00:00,,,,0.775,1013.0,0.25
03/22/2021,01:00:00,,,,0.03333334,1013.0,0.25
03/22/2021,02:00:00,,,,0.175,1013.0,0.25
03/22/2021,03:00:00,,,,0.01666667,1013.0,0.25
03/22/2021,04:00:00,,,,0.03333334,1013.0,0.25
03/22/2021,05:00:00,0.5,,,0.008333334,1013.0,0.25
03/22/2021,06:00:00,2.416667,0.0,2.416667,-0.01666667,1013.0,0.25
03/22/2021,07:00:00,12.19167,0.0,12.19167,-0.008333322,1013.0,0.25
03/22/2021,08:00:00,19.81818,0.0,19.81818,0.5727273,1013.0,0.25
03/22/2021,09:00:00,40.70833,0.0,40.70833,0.9916667,1013.0,0.25
03/22/2021,10:00:00,57.95,0.0,57.95,2.05,1013.0,0.25
03/22/2021,11:00:00,57.86667,0.0,57.86667,2.216667,1013.0,0.25
03/22/2021,12:00:00,89.53333,0.0,89.53333,3.116667,1013.0,0.25
03/22/2021,13:00:00,70.21667,0.0,70.21667,3.483333,1013.0,0.25
03/22/2021,14:00:00,41.525,0.0,41.525,2.8,1013.0,0.25
03/22/2021,15:00:00,40.73333,0.0,40.73333,2.95,1013.0,0.25
03/22/2021,16:00:00,27.90833,0.0,27.90833,2.625,1013.0,0.25
03/22/2021,17:00:00,9.758333,0.0,9.758333,1.933333,1013.0,0.25
03/22/2021,18:00:00,2.258333,,,1.441667,1013.0,0.25
03/22/2021,19:00:00,0.4,,,1.025,1013.0,0.25
03/22/2021,20:00:00,,,,0.4333333,1013.0,0.25
03/22/2021,21:00:00,,,,0.1333333,1013.0,0.25
03/22/2021,22:00:00,,,,0.075,1013.0,0.25
03/22/2021,23:00:00,,,,0.175,1013.0,0.25
03/23/2021,00:00:00,,,,0.03333334,1013.0,0.25
03/23/2021,01:00:00,,,,-0.008333334,1013.0,0.25
03/23/2021,02:00:00,,,,-0.008333334,1013.0,0.25
03/23/2021,03:00:00,,,,-0.2166667,1013.0,0.25
03/23/2021,04:00:00,,,,-0.225,1013.0,0.25
03/23/2021,05:00:00,0.5,,,-0.2083333,1013.0,0.25
03/23/2021,06:00:00,3.1,0.0,3.1,-0.175,1013.0,0.25
03/23/2021,07:00:00,30.73333,0.0,30.73333,0.7333333,1013.0,0.25
03/23/2021,08:00:00,64.19167,0.0,64.19167,3.5,1013.0,0.25
03/23/2021,09:00:00,105.6,0.0,105.6,5.258333,1013.0,0.25
03/23/2021,10:00:00,115.7417,0.0,115.7417,5.866667,1013.0,0.25
03/23/2021,11:00:00,177.0167,0.7292219774033449,176.53149564219453,6.433333,1013.0,0.25
03/23/2021,12:00:00,235.4,7.858302228529414,230.14756605654136,8.308333,1013.0,0.25
03/23/2021,13:00:00,237.5417,10.731362026201129,230.82149290374534,9.366667,1013.0,0.25
03/23/2021,14:00:00,161.225,0.0,161.225,9.466666,1013.0,0.25
03/23/2021,15:00:00,144.075,1.8903337752241658,143.27977189522443,9.9,1013.0,0.25
03/23/2021,16:00:00,86.64999,0.0,86.64999,9.625,1013.0,0.25
03/23/2021,17:00:00,36.275,7.911816244997862,35.45354255941213,7.766666,1013.0,0.25
03/23/2021,18:00:00,5.741667,,,4.608333,1013.0,0.25
03/23/2021,19:00:00,0.6,,,0.6833333,1013.0,0.25
03/23/2021,20:00:00,,,,-1.283333,1013.0,0.25
03/23/2021,21:00:00,,,,-2.358333,1013.0,0.25
03/23/2021,22:00:00,,,,-3.85,1013.0,0.25
03/23/2021,23:00:00,,,,-4.616667,1013.0,0.25
03/24/2021,00:00:00,,,,-5.283333,1013.0,0.25
03/24/2021,01:00:00,,,,-5.783333,1013.0,0.25
03/24/2021,02:00:00,,,,-6.075,1013.0,0.25
03/24/2021,03:00:00,,,,-6.441667,1013.0,0.25
03/24/2021,04:00:00,,,,-6.791667,1013.0,0.25
03/24/2021,05:00:00,0.65,,,-6.85,1013.0,0.25
03/24/2021,06:00:00,3.583333,0.0,3.583333,-6.858333,1013.0,0.25
03/24/2021,07:00:00,27.63333,0.0,27.63333,-1.158333,1013.0,0.25
03/24/2021,08:00:00,84.69167,0.0,84.69167,5.533333,1013.0,0.25
03/24/2021,09:00:00,176.275,2.5150941503271635,174.93340164443106,6.9,1013.0,0.25
03/24/2021,10:00:00,247.65,13.540022091010075,239.21553302069384,9.3,1013.0,0.25
03/24/2021,11:00:00,296.8667,20.632698115853106,283.02830579559475,10.69167,1013.0,0.25
03/24/2021,12:00:00,322.15,28.76551157808483,302.7768990727458,12.23333,1013.0,0.25
03/24/2021,13:00:00,321.6,39.50088178303893,296.67164234543696,13.675,1013.0,0.25
03/24/2021,14:00:00,292.7,66.26481352811841,256.4934731622718,22.45833,1013.0,0.25
03/24/2021,15:00:00,238.0667,95.4975858057274,197.46315082137517,15.925,1013.0,0.25
03/24/2021,16:00:00,163.5167,207.0023424774449,106.44490357306131,17.275,1013.0,0.25
03/24/2021,17:00:00,77.39167,248.71298811083253,50.49102246456912,17.4,1013.0,0.25
03/24/2021,18:00:00,12.80833,,,12.20833,1013.0,0.25
03/24/2021,19:00:00,0.4333333,,,4.875,1013.0,0.25
03/24/2021,20:00:00,,,,1.858333,1013.0,0.25
03/24/2021,21:00:00,,,,-0.01666666,1013.0,0.25
03/24/2021,22:00:00,,,,-1.433333,1013.0,0.25
03/24/2021,23:00:00,,,,-1.875,1013.0,0.25
03/25/2021,00:00:00,,,,-3.45,1013.0,0.25
03/25/2021,01:00:00,,,,-4.141666,1013.0,0.25
03/25/2021,02:00:00,,,,-4.816667,1013.0,0.25
03/25/2021,03:00:00,,,,-5.066667,1013.0,0.25
03/25/2021,04:00:00,,,,-5.6,1013.0,0.25
03/25/2021,05:00:00,0.6,,,-5.883333,1013.0,0.25
03/25/2021,06:00:00,4.491667,0.0,4.491667,-5.591667,1013.0,0.25
03/25/2021,07:00:00,32.05,0.0,32.05,0.4833333,1013.0,0.25
03/25/2021,08:00:00,92.39167,0.0,92.39167,7.283333,1013.0,0.25
03/25/2021,09:00:00,164.8917,0.5352354733695326,164.60311965066654,9.625,1013.0,0.25
03/25/2021,10:00:00,220.0917,6.7946601784909015,215.8215414249117,11.38333,1013.0,0.25
03/25/2021,11:00:00,250.3833,9.499103015044762,243.96195606801686,13.59167,1013.0,0.25
03/25/2021,12:00:00,296.375,26.759061933951195,278.21801375063126,15.00833,1013.0,0.25
03/25/2021,13:00:00,152.0333,0.0,152.0333,14.98333,1013.0,0.25
03/25/2021,14:00:00,179.325,3.3279786248911654,177.49122660609427,15.33333,1013.0,0.25
03/25/2021,15:00:00,169.175,10.454155390902061,164.6834003721181,15.40833,1013.0,0.25
03/25/2021,16:00:00,115.8,37.77833801579378,105.21942424382084,14.69167,1013.0,0.25
03/25/2021,17:00:00,69.025,167.5702092468001,50.17697300615145,13.85833,1013.0,0.25
03/25/2021,18:00:00,11.91667,,,11.175,1013.0,0.25
03/25/2021,19:00:00,0.45,,,5.575,1013.0,0.25
03/25/2021,20:00:00,,,,4.291667,1013.0,0.25
03/25/2021,21:00:00,,,,1.666667,1013.0,0.25
03/25/2021,22:00:00,,,,-0.09166667,1013.0,0.25
03/25/2021,23:00:00,,,,-1.016667,1013.0,0.25
03/26/2021,00:00:00,,,,0.2833333,1013.0,0.25
03/26/2021,01:00:00,,,,1.041667,1013.0,0.25
03/26/2021,02:00:00,,,,0.1833333,1013.0,0.25
03/26/2021,03:00:00,,,,-0.3166667,1013.0,0.25
03/26/2021,04:00:00,,,,-1.933333,1013.0,0.25
03/26/2021,05:00:00,0.5666667,,,-3.066667,1013.0,0.25
03/26/2021,06:00:00,4.966667,0.0,4.966667,-3.45,1013.0,0.25
03/26/2021,07:00:00,29.28333,0.0,29.28333,3.45,1013.0,0.25
03/26/2021,08:00:00,92.51666,0.0,92.51666,8.966666,1013.0,0.25
03/26/2021,09:00:00,175.925,2.0716019588421366,174.79622171902577,10.74167,1013.0,0.25
03/26/2021,10:00:00,247.675,12.518897958998174,239.73861831665795,12.1,1013.0,0.25
03/26/2021,11:00:00,294.0583,18.467438249073012,281.47738178882287,12.73333,1013.0,0.25
03/26/2021,12:00:00,325.1833,27.94495226392415,306.0815710565758,14.19167,1013.0,0.25
03/26/2021,13:00:00,285.7083,24.975114702250895,269.70687742360025,15.15833,1013.0,0.25
03/26/2021,14:00:00,238.8167,20.42055492556648,227.4708824874793,15.64167,1013.0,0.25
03/26/2021,15:00:00,173.825,16.39580106561603,166.70781122275707,15.2,1013.0,0.25
03/26/2021,16:00:00,162.3,157.99658477337576,117.36400231663126,15.74167,1013.0,0.25
03/26/2021,17:00:00,62.15834,205.69858630536694,38.136220017689475,14.44167,1013.0,0.25
03/26/2021,18:00:00,11.425,,,12.04167,1013.0,0.25
03/26/2021,19:00:00,0.4,,,11.225,1013.0,0.25
03/26/2021,20:00:00,,,,9.475,1013.0,0.25
03/26/2021,21:00:00,,,,6.183333,1013.0,0.25
03/26/2021,22:00:00,,,,7.441667,1013.0,0.25
03/26/2021,23:00:00,,,,6.558333,1013.0,0.25
03/27/2021,00:00:00,,,,8.0,1013.0,0.25
03/27/2021,01:00:00,,,,6.666667,1013.0,0.25
03/27/2021,02:00:00,,,,6.541667,1013.0,0.25
03/27/2021,03:00:00,,,,6.083333,1013.0,0.25
03/27/2021,04:00:00,,,,6.341667,1013.0,0.25
03/27/2021,05:00:00,0.4666667,,,5.416667,1013.0,0.25
03/27/2021,06:00:00,4.583333,0.0,4.583333,3.333333,1013.0,0.25
03/27/2021,07:00:00,20.51667,0.0,20.51667,3.283333,1013.0,0.25
03/27/2021,08:00:00,68.18333,0.0,68.18333,4.466667,1013.0,0.25
03/27/2021,09:00:00,163.4083,0.6291662680514968,163.0619023842712,5.758333,1013.0,0.25
03/27/2021,10:00:00,280.6583,21.47382799181758,266.92774775187263,6.933333,1013.0,0.25
03/27/2021,11:00:00,277.8,14.017029079260938,268.17784178295943,7.391667,1013.0,0.25
03/27/2021,12:00:00,305.5417,21.79397648219856,290.5361216487022,7.666667,1013.0,0.25
03/27/2021,13:00:00,325.15,39.09862771681151,299.91414386280064,8.658333,1013.0,0.25
03/27/2021,14:00:00,254.025,29.708669381482544,237.38333036032122,9.041667,1013.0,0.25
03/27/2021,15:00:00,105.3583,0.0,105.3583,8.025,1013.0,0.25
03/27/2021,16:00:00,61.95,0.0,61.95,7.508333,1013.0,0.25
03/27/2021,17:00:00,39.80833,0.0,39.80833,7.525,1013.0,0.25
03/27/2021,18:00:00,6.733333,,,6.533333,1013.0,0.25
03/27/2021,19:00:00,0.475,,,5.925,1013.0,0.25
03/27/2021,20:00:00,,,,4.241667,1013.0,0.25
03/27/2021,21:00:00,,,,2.3,1013.0,0.25
03/27/2021,22:00:00,,,,2.233333,1013.0,0.25
03/27/2021,23:00:00,,,,2.416667,1013.0,0.25
03/28/2021,00:00:00,,,,0.2166667,1013.0,0.25
03/28/2021,01:00:00,,,,-1.925,1013.0,0.25
03/28/2021,03:00:00,,,,-3.216667,1013.0,0.25
03/28/2021,04:00:00,,,,-4.408333,1013.0,0.25
03/28/2021,05:00:00,,,,-5.45,1013.0,0.25
03/28/2021,06:00:00,0.6333333,0.0,0.6333333,-6.0,1013.0,0.25
03/28/2021,07:00:00,4.608333,0.0,4.608333,-5.591667,1013.0,0.25
03/28/2021,08:00:00,32.44167,0.0,32.44167,2.141667,1013.0,0.25
03/28/2021,09:00:00,102.9917,0.0,102.9917,6.783333,1013.0,0.25
03/28/2021,10:00:00,163.8833,0.003469516231614968,163.88106276705582,8.066667,1013.0,0.25
03/28/2021,11:00:00,248.4,8.935680055714057,242.2197892222689,10.04167,1013.0,0.25
03/28/2021,12:00:00,304.0667,20.689611674032747,289.7195360977575,10.89167,1013.0,0.25
03/28/2021,13:00:00,312.7,31.920624808219895,291.94692620123334,11.70833,1013.0,0.25
03/28/2021,14:00:00,320.1917,98.48900834462856,264.57698612253523,12.83333,1013.0,0.25
03/28/2021,15:00:00,296.8167,248.08959883130657,186.94486208016204,13.61667,1013.0,0.25
03/28/2021,16:00:00,245.65,471.6649740764412,107.44094825342086,14.0,1013.0,0.25
03/28/2021,17:00:00,164.8667,338.5103214321766,122.435201335323,14.06667,1013.0,0.25
03/28/2021,18:00:00,80.96667,,,14.36667,1013.0,0.25
03/28/2021,19:00:00,14.375,,,12.08333,1013.0,0.25
03/28/2021,20:00:00,0.475,,,6.4,1013.0,0.25
03/28/2021,21:00:00,,,,3.383333,1013.0,0.25
03/28/2021,22:00:00,,,,0.4083333,1013.0,0.25
03/28/2021,23:00:00,,,,-1.266667,1013.0,0.25
03/29/2021,00:00:00,,,,-2.375,1013.0,0.25
03/29/2021,01:00:00,,,,-2.625,1013.0,0.25
03/29/2021,02:00:00,,,,-3.166667,1013.0,0.25
03/29/2021,03:00:00,,,,-3.816667,1013.0,0.25
03/29/2021,04:00:00,,,,-4.083333,1013.0,0.25
03/29/2021,05:00:00,,,,-4.383333,1013.0,0.25
03/29/2021,06:00:00,0.625,0.0,0.625,-4.808333,1013.0,0.25
03/29/2021,07:00:00,4.925,0.0,4.925,-3.858333,1013.0,0.25
03/29/2021,08:00:00,33.95,0.0,33.95,4.808333,1013.0,0.25
03/29/2021,09:00:00,99.01667,0.0,99.01667,10.99167,1013.0,0.25
03/29/2021,10:00:00,176.725,0.718502267969344,176.25782926597714,11.25,1013.0,0.25
03/29/2021,11:00:00,254.3417,9.630955369454869,247.63123838332007,13.925,1013.0,0.25
03/29/2021,12:00:00,293.3167,17.253862468862394,281.2677827405555,16.50833,1013.0,0.25
03/29/2021,13:00:00,321.6167,34.84689456968064,298.7986285653669,18.35,1013.0,0.25
03/29/2021,14:00:00,314.9333,88.60847647499955,264.50100208801075,20.14167,1013.0,0.25
03/29/2021,15:00:00,295.725,211.93112877326053,200.94578661135233,21.33333,1013.0,0.25
03/29/2021,16:00:00,242.3833,439.0340922486198,111.86109781333579,22.76667,1013.0,0.25
03/29/2021,17:00:00,172.8167,331.1547342825801,129.89684790129655,22.10833,1013.0,0.25
03/29/2021,18:00:00,87.55,,,21.625,1013.0,0.25
03/29/2021,19:00:00,20.55,,,17.55833,1013.0,0.25
03/29/2021,20:00:00,0.58,,,9.633333,1013.0,0.25
03/29/2021,21:00:00,,,,5.9,1013.0,0.25
03/29/2021,22:00:00,,,,3.225,1013.0,0.25
03/29/2021,23:00:00,,,,1.3,1013.0,0.25
03/30/2021,00:00:00,,,,0.4416667,1013.0,0.25
03/30/2021,01:00:00,,,,-0.7166667,1013.0,0.25
03/30/2021,02:00:00,,,,-1.566667,1013.0,0.25
03/30/2021,03:00:00,,,,-2.425,1013.0,0.25
03/30/2021,04:00:00,,,,-2.983333,1013.0,0.25
03/30/2021,05:00:00,,,,-3.391667,1013.0,0.25
03/30/2021,06:00:00,0.675,0.0,0.675,-3.841667,1013.0,0.25
03/30/2021,07:00:00,6.133333,0.0,6.133333,-2.341667,1013.0,0.25
03/30/2021,08:00:00,34.5,0.0,34.5,6.425,1013.0,0.25
03/30/2021,09:00:00,104.4417,0.0,104.4417,12.39167,1013.0,0.25
03/30/2021,10:00:00,188.525,1.3842402473000557,187.6175860450658,15.46667,1013.0,0.25
03/30/2021,11:00:00,257.0333,9.823922976997334,250.1384722210806,19.575,1013.0,0.25
03/30/2021,12:00:00,304.2583,19.531819483982535,290.5241145410458,20.81667,1013.0,0.25
03/30/2021,13:00:00,327.4,36.39003108293482,303.4033512926179,21.36667,1013.0,0.25
03/30/2021,14:00:00,327.7167,108.7277956313756,265.35048041489375,23.175,1013.0,0.25
03/30/2021,15:00:00,273.7333,151.8817199582366,205.1541302186835,23.60833,1013.0,0.25
03/30/2021,16:00:00,248.6917,452.8999441763654,112.12447520244746,24.31667,1013.0,0.25
03/30/2021,17:00:00,177.3,342.43083675252205,131.4658682024086,24.56667,1013.0,0.25
03/30/2021,18:00:00,88.2,,,21.66667,1013.0,0.25
03/30/2021,19:00:00,17.025,,,19.01667,1013.0,0.25
03/30/2021,20:00:00,0.62,,,10.14167,1013.0,0.25
03/30/2021,21:00:00,,,,5.825,1013.0,0.25
03/30/2021,22:00:00,,,,3.716667,1013.0,0.25
03/30/2021,23:00:00,,,,2.525,1013.0,0.25
03/31/2021,00:00:00,,,,1.55,1013.0,0.25
03/31/2021,01:00:00,,,,0.6416667,1013.0,0.25
03/31/2021,02:00:00,,,,-0.625,1013.0,0.25
03/31/2021,03:00:00,,,,-1.683333,1013.0,0.25
03/31/2021,04:00:00,,,,-2.516667,1013.0,0.25
03/31/2021,05:00:00,,,,-2.95,1013.0,0.25
03/31/2021,06:00:00,0.7,0.0,0.7,-3.35,1013.0,0.25
03/31/2021,07:00:00,6.691667,0.0,6.691667,-1.408333,1013.0,0.25
